NAMA_KAB,NAMA_KEC,NAMA_DESA
BANGKALAN,GALIS,KRANGGAN TIMUR
BANGKALAN,GALIS,SEPARAH
BANGKALAN,GALIS,PAKA AN DAYA
BANGKALAN,GALIS,LONGKEK
BANGKALAN,GALIS,BANYUBUNIH
BANGKALAN,GALIS,DALEMAN
BANGKALAN,GALIS,TELLOK
BANGKALAN,GALIS,BLATERAN
BANGKALAN,GALIS,KELBUNG
BANGKALAN,GALIS,TLAGAH
BANGKALAN,GALIS,LANTEK TIMUR
BANGKALAN,GALIS,LANTEK BARAT
BANGKALAN,GALIS,BANJAR
BANGKALAN,GALIS,BANGPENDAH
BANGKALAN,GALIS,SADAH
BANGKALAN,GALIS,SORPA
BANGKALAN,TANAH MERAH,PACENTAN
BANGKALAN,TANAH MERAH,BAIPAJUNG
BANGKALAN,TANAH MERAH,TANAH MERAH LAOK
BANGKALAN,TANAH MERAH,KRANGGAN BARAT
BANGKALAN,TANAH MERAH,PANGELEYAN
BANGKALAN,TANAH MERAH,PADURUNGAN
BANGKALAN,TANAH MERAH,PETRAH
BANGKALAN,TANAH MERAH,TANAH MERAH DAJAH
BANGKALAN,TANAH MERAH,DUMAJAH
BANGKALAN,TANAH MERAH,PATEMON
BANGKALAN,TANAH MERAH,TLOMAR
BANGKALAN,TANAH MERAH,KENDABAN
BANGKALAN,TANAH MERAH,JANGKAR
BANGKALAN,TANAH MERAH,PETTONG
BANGKALAN,TANAH MERAH,LANDAK
BANGKALAN,TANAH MERAH,RONGDURIN
BANGKALAN,TANAH MERAH,BATANGAN
BANGKALAN,TANAH MERAH,DLAMBAH DAJAH
BANGKALAN,TANAH MERAH,DLAMBA LAOK
BANGKALAN,TANAH MERAH,MRECAH
BANGKALAN,TANAH MERAH,BUDDAN
BANGKALAN,TANAH MERAH,POTER
BANGKALAN,TANAH MERAH,BASANAH
BANGKALAN,TRAGAH,ALANG ALANG
BANGKALAN,TRAGAH,KEMONENG
BANGKALAN,TRAGAH,SOKET LAOK
BANGKALAN,TRAGAH,BAJEMAN
BANGKALAN,TRAGAH,TAMBIN
BANGKALAN,TRAGAH,SOKET DAYA
BANGKALAN,TRAGAH,KETELENG
BANGKALAN,TRAGAH,JAAH
BANGKALAN,TRAGAH,BANCANG
BANGKALAN,TRAGAH,MASARAN
BANGKALAN,TRAGAH,PACANGAN
BANGKALAN,TRAGAH,POCONG
BANGKALAN,TRAGAH,TRAGAH
BANGKALAN,TRAGAH,KARANG LEMAN
BANGKALAN,TRAGAH,DUKOTAMBIN
BANGKALAN,TRAGAH,JADDUNG
BANGKALAN,TRAGAH,BANYU BESE
BANGKALAN,TRAGAH,PAMORAH
BANGKALAN,SOCAH,JUNGANYAR
BANGKALAN,SOCAH,SOCAH
BANGKALAN,SOCAH,BULUH
BANGKALAN,SOCAH,JADDIH
BANGKALAN,SOCAH,SANGGRA AGUNG
BANGKALAN,SOCAH,PARSEH
BANGKALAN,SOCAH,BILAPORAH
BANGKALAN,SOCAH,KELEYAN
BANGKALAN,SOCAH,PETAONAN
BANGKALAN,SOCAH,DAKIRING
BANGKALAN,SOCAH,PERNAJUH
BANGKALAN,BANGKALAN,UJUNG PIRING
BANGKALAN,BANGKALAN,SEMBILANGAN
BANGKALAN,BANGKALAN,KRAMAT
BANGKALAN,BANGKALAN,MERTAJASAH
BANGKALAN,BANGKALAN,MLAJAH
BANGKALAN,BANGKALAN,KEMAYORAN
BANGKALAN,BANGKALAN,PANGERANAN
BANGKALAN,BANGKALAN,DEMANGAN
BANGKALAN,BANGKALAN,KRATON
BANGKALAN,BANGKALAN,PEJAGAN
BANGKALAN,BANGKALAN,BANCARAN
BANGKALAN,BANGKALAN,SABIYAN
BANGKALAN,BANGKALAN,GEBANG
BANGKALAN,BURNEH,JAMBU
BANGKALAN,BURNEH,LANGKAP
BANGKALAN,BURNEH,BURNEH
BANGKALAN,BURNEH,BENANGKAH
BANGKALAN,BURNEH,ALAS KEMBANG
BANGKALAN,BURNEH,BINOH
BANGKALAN,BURNEH,PERRENG
BANGKALAN,BURNEH,PANGOLANGAN
BANGKALAN,BURNEH,SOBIH
BANGKALAN,BURNEH,TONJUNG
BANGKALAN,BURNEH,KAPOR
BANGKALAN,BURNEH,AROK
BANGKALAN,AROSBAYA,PANDAN LANJANG
BANGKALAN,AROSBAYA,BATONAONG
BANGKALAN,AROSBAYA,GLAGGA
BANGKALAN,AROSBAYA,OMBUL
BANGKALAN,AROSBAYA,BALUNG
BANGKALAN,AROSBAYA,LAJING
BANGKALAN,AROSBAYA,TENGKET
BANGKALAN,AROSBAYA,AROSBAYA
BANGKALAN,AROSBAYA,KARANG DUWAK
BANGKALAN,AROSBAYA,DLEMER
BANGKALAN,AROSBAYA,MANGKON
BANGKALAN,AROSBAYA,BERBELUK
BANGKALAN,AROSBAYA,CENDAGAH
BANGKALAN,AROSBAYA,KARANG PAO
BANGKALAN,AROSBAYA,MAKAM AGUNG
BANGKALAN,AROSBAYA,PLAKARAN
BANGKALAN,AROSBAYA,BUDURAN
BANGKALAN,AROSBAYA,TAMBEGAN
BANGKALAN,GEGER,TOGUBANG
BANGKALAN,GEGER,LERPAK
BANGKALAN,GEGER,GEGER
BANGKALAN,GEGER,BATOBELLA
BANGKALAN,GEGER,TEGERPRIYAH
BANGKALAN,GEGER,CAMPOR
BANGKALAN,GEGER,KOMPOL
BANGKALAN,GEGER,KAMPAK
BANGKALAN,GEGER,KOMBANGAN
BANGKALAN,GEGER,DABUNG
BANGKALAN,GEGER,KATOL BARAT
BANGKALAN,GEGER,BANYONENG LAOK
BANGKALAN,GEGER,BANYONENG DAJAH
BANGKALAN,KOKOP,LEMBUNG GUNUNG
BANGKALAN,KOKOP,AMPARAAN
BANGKALAN,KOKOP,KOKOP
BANGKALAN,KOKOP,TLOKOH
BANGKALAN,KOKOP,DURJAN
BANGKALAN,KOKOP,MANO AN
BANGKALAN,KOKOP,MANDUNG
BANGKALAN,KOKOP,BANDANG LAOK
BANGKALAN,KOKOP,TRAMOK
BANGKALAN,KOKOP,KATOL TIMUR
BANGKALAN,KOKOP,BANDA SOLEH
BANGKALAN,KOKOP,DUPOK
BANGKALAN,KOKOP,BATOKOROGAN
BANGKALAN,TANJUNGBUMI,PLANGGIRAN
BANGKALAN,TANJUNGBUMI,TAGUNGGUH
BANGKALAN,TANJUNGBUMI,BANDANG DAYA
BANGKALAN,TANJUNGBUMI,BUNGKENG
BANGKALAN,TANJUNGBUMI,LARANGAN TIMUR
BANGKALAN,TANJUNGBUMI,TAMBAK POCOK
BANGKALAN,TANJUNGBUMI,BUMI ANYAR
BANGKALAN,TANJUNGBUMI,PASESEH
BANGKALAN,TANJUNGBUMI,TELAGA BIRU
BANGKALAN,TANJUNGBUMI,TANJUNG BUMI
BANGKALAN,TANJUNGBUMI,MACAJAH
BANGKALAN,TANJUNGBUMI,TLANGOH
BANGKALAN,TANJUNGBUMI,BANYU SANGKAH
BANGKALAN,TANJUNGBUMI,AENGTABAR
BANGKALAN,SEPULU,KLAPAYAN
BANGKALAN,SEPULU,BANGSEREH
BANGKALAN,SEPULU,KELBUNG
BANGKALAN,SEPULU,SAPLASAH
BANGKALAN,SEPULU,GUNELAP
BANGKALAN,SEPULU,TANAGURA TIMUR
BANGKALAN,SEPULU,TANAGURA BARAT
BANGKALAN,SEPULU,BANYIOR
BANGKALAN,SEPULU,KLABETAN
BANGKALAN,SEPULU,GANGSEYAN
BANGKALAN,SEPULU,MANERON
BANGKALAN,SEPULU,SEPULUH
BANGKALAN,SEPULU,PRANCAK
BANGKALAN,SEPULU,LABUHAN
BANGKALAN,SEPULU,LEMBUNG PASESER
BANGKALAN,KLAMPIS,TOLBUK
BANGKALAN,KLAMPIS,RA AS
BANGKALAN,KLAMPIS,MUARAH
BANGKALAN,KLAMPIS,POLONGAN
BANGKALAN,KLAMPIS,KARANG ASEM
BANGKALAN,KLAMPIS,BANTEAN
BANGKALAN,KLAMPIS,BRAGANG
BANGKALAN,KLAMPIS,LERGUNONG
BANGKALAN,KLAMPIS,PANYAKSAGAN
BANGKALAN,KLAMPIS,LARANGAN GLINTONG
BANGKALAN,KLAMPIS,MANONGGAL
BANGKALAN,KLAMPIS,LARANGAN SORJAN
BANGKALAN,KLAMPIS,TENGGUN DAYA
BANGKALAN,KLAMPIS,BULUNG
BANGKALAN,KLAMPIS,TROGAN
BANGKALAN,KLAMPIS,KO OL
BANGKALAN,KLAMPIS,TOBADDUNG
BANGKALAN,KLAMPIS,MRANDUNG
BANGKALAN,KLAMPIS,BULUK AGUNG
BANGKALAN,KLAMPIS,BATOR
BANGKALAN,KLAMPIS,KLAMPIS BARAT
BANGKALAN,KLAMPIS,KLAMPIS TIMUR
SAMPANG,SRESEH,NOREH
SAMPANG,SRESEH,LABUHAN
SAMPANG,SRESEH,TAMAN
SAMPANG,SRESEH,SRESEH
SAMPANG,SRESEH,DISANAH
SAMPANG,SRESEH,MARPARAN
SAMPANG,SRESEH,KLOBUR
SAMPANG,SRESEH,LABANG
SAMPANG,SRESEH,BUNDAH
SAMPANG,SRESEH,BANGSAH
SAMPANG,SRESEH,PLASAH
SAMPANG,SRESEH,JUNOK
SAMPANG,TORJUN,DULANG
SAMPANG,TORJUN,PATARONGAN
SAMPANG,TORJUN,PANGONGSEAN
SAMPANG,TORJUN,KRAMPON
SAMPANG,TORJUN,BRINGIN NONGGAL
SAMPANG,TORJUN,TORJUN
SAMPANG,TORJUN,PATAPAN
SAMPANG,TORJUN,JERUK POROT
SAMPANG,TORJUN,KODAK
SAMPANG,TORJUN,KANJAR
SAMPANG,TORJUN,KARA
SAMPANG,TORJUN,TANA MERA
SAMPANG,PANGARENGAN,PANGARENGAN
SAMPANG,PANGARENGAN,APAAN
SAMPANG,PANGARENGAN,GULBUNG
SAMPANG,PANGARENGAN,PANYERANGAN
SAMPANG,PANGARENGAN,PACANGGAAN
SAMPANG,PANGARENGAN,RAGUNG
SAMPANG,SAMPANG,PULAU MANDANGIN
SAMPANG,SAMPANG,AENG SAREH
SAMPANG,SAMPANG,POLAGAN
SAMPANG,SAMPANG,BANYUANYAR
SAMPANG,SAMPANG,GUNUNG MADDAH
SAMPANG,SAMPANG,RONG TENGAH
SAMPANG,SAMPANG,KARANG DALEM
SAMPANG,SAMPANG,GUNUNG SEKAR
SAMPANG,SAMPANG,DALPENANG
SAMPANG,SAMPANG,PASEYAN
SAMPANG,SAMPANG,PANGGUNG
SAMPANG,SAMPANG,BARUH
SAMPANG,SAMPANG,TAMAN SAREH
SAMPANG,SAMPANG,PEKALONGAN
SAMPANG,SAMPANG,TANGGUMONG
SAMPANG,SAMPANG,KAMONING
SAMPANG,SAMPANG,BANYUMAS
SAMPANG,SAMPANG,PANGELEN
SAMPANG,CAMPLONG,TADDAN
SAMPANG,CAMPLONG,BANJAR TALELA
SAMPANG,CAMPLONG,TAMBAAN
SAMPANG,CAMPLONG,PRAJJAN
SAMPANG,CAMPLONG,DHARMA CAMPLONG
SAMPANG,CAMPLONG,BATU KARANG
SAMPANG,CAMPLONG,SEJATI
SAMPANG,CAMPLONG,DHARMA TANJUNG
SAMPANG,CAMPLONG,RABASAN
SAMPANG,CAMPLONG,BANJAR TABULU
SAMPANG,CAMPLONG,ANGGERSEK
SAMPANG,CAMPLONG,MADUPAT
SAMPANG,CAMPLONG,PAMOLAAN
SAMPANG,CAMPLONG,PLAMPAAN
SAMPANG,OMBEN,KEBUN SAREH
SAMPANG,OMBEN,KARANG NANGGER
SAMPANG,OMBEN,NAPOLAOK
SAMPANG,OMBEN,ASTAPAH
SAMPANG,OMBEN,GERSEMPAL
SAMPANG,OMBEN,METENG
SAMPANG,OMBEN,MADULANG
SAMPANG,OMBEN,KAMONDUNG
SAMPANG,OMBEN,TAMBAK
SAMPANG,OMBEN,TEMORAN
SAMPANG,OMBEN,OMBEN
SAMPANG,OMBEN,SOGIYAN
SAMPANG,OMBEN,NAPO DAYA
SAMPANG,OMBEN,JRANGOAN
SAMPANG,OMBEN,ANGSOKAH
SAMPANG,OMBEN,RAPALAOK
SAMPANG,OMBEN,RONGDALEM
SAMPANG,OMBEN,PANDAN
SAMPANG,OMBEN,RAPA DAYA
SAMPANG,OMBEN,KARANG GAYAM
SAMPANG,KEDUNGDUNG,KRAMAT
SAMPANG,KEDUNGDUNG,KOMIS
SAMPANG,KEDUNGDUNG,BANYUKAPAH
SAMPANG,KEDUNGDUNG,RABASAN
SAMPANG,KEDUNGDUNG,ROHAYU
SAMPANG,KEDUNGDUNG,MUKTESAREH
SAMPANG,KEDUNGDUNG,BAJRASOKAH
SAMPANG,KEDUNGDUNG,NYELOH
SAMPANG,KEDUNGDUNG,BANJAR
SAMPANG,KEDUNGDUNG,OMBUL
SAMPANG,KEDUNGDUNG,PAJERUAN
SAMPANG,KEDUNGDUNG,KEDUNGDUNG
SAMPANG,KEDUNGDUNG,BATOPORO BARAT
SAMPANG,KEDUNGDUNG,BATOPORO TIMUR
SAMPANG,KEDUNGDUNG,GUNUNG ELEH
SAMPANG,KEDUNGDUNG,DALEMAN
SAMPANG,KEDUNGDUNG,PASARENAN
SAMPANG,KEDUNGDUNG,PALENGGIYAN
SAMPANG,JRENGIK,MARGANTOKO
SAMPANG,JRENGIK,ASEM NONGGAL
SAMPANG,JRENGIK,MAJANGAN
SAMPANG,JRENGIK,KALANGAN PRAO
SAMPANG,JRENGIK,ASEM RAJA
SAMPANG,JRENGIK,PLAKARAN
SAMPANG,JRENGIK,BUKER
SAMPANG,JRENGIK,BANCELOK
SAMPANG,JRENGIK,MLAKA
SAMPANG,JRENGIK,JUNGKARANG
SAMPANG,JRENGIK,KOTAH
SAMPANG,JRENGIK,JRENGIK
SAMPANG,JRENGIK,TAMAN
SAMPANG,JRENGIK,PANYEPEN
SAMPANG,TAMBELANGAN,BATORASANG
SAMPANG,TAMBELANGAN,KARANG ANYAR
SAMPANG,TAMBELANGAN,SAMARAN
SAMPANG,TAMBELANGAN,BERINGIN
SAMPANG,TAMBELANGAN,MAMBULU BARAT
SAMPANG,TAMBELANGAN,BARUNG GAGAH
SAMPANG,TAMBELANGAN,TAMBELANGAN
SAMPANG,TAMBELANGAN,SOMBER
SAMPANG,TAMBELANGAN,BANJAR BILLAH
SAMPANG,TAMBELANGAN,BIREM
SAMPANG,BANYUATES,OLOR
SAMPANG,BANYUATES,PLANGGARAN BARAT
SAMPANG,BANYUATES,PLANGGARAN TIMUR
SAMPANG,BANYUATES,TOLANG
SAMPANG,BANYUATES,LAR LAR
SAMPANG,BANYUATES,TLAGAH
SAMPANG,BANYUATES,NAGASAREH
SAMPANG,BANYUATES,TAPAAN
SAMPANG,BANYUATES,TEROSAN
SAMPANG,BANYUATES,ASEM JARAN
SAMPANG,BANYUATES,KEMBANG JERUK
SAMPANG,BANYUATES,MORBATOH
SAMPANG,BANYUATES,MONTOR
SAMPANG,BANYUATES,TEBANAH
SAMPANG,BANYUATES,NEPA
SAMPANG,BANYUATES,BATIOH
SAMPANG,BANYUATES,MASARAN
SAMPANG,BANYUATES,BANYUATES
SAMPANG,BANYUATES,JATRA TIMUR
SAMPANG,BANYUATES,TRAPANG
SAMPANG,ROBATAL,BAPELLE
SAMPANG,ROBATAL,LEPELLE
SAMPANG,ROBATAL,ROBATAL
SAMPANG,ROBATAL,SAWAH TENGAH
SAMPANG,ROBATAL,TORJUNAN
SAMPANG,ROBATAL,TRAGIH
SAMPANG,ROBATAL,JELGUNG
SAMPANG,ROBATAL,GUNUNG RANCAK
SAMPANG,ROBATAL,PANDIYANGAN
SAMPANG,KARANG PENANG,BLUURAN
SAMPANG,KARANG PENANG,TLAMBAH
SAMPANG,KARANG PENANG,GUNUNG KESAN
SAMPANG,KARANG PENANG,KARANG PENANG ONJUR
SAMPANG,KARANG PENANG,BULMATET
SAMPANG,KARANG PENANG,POREH
SAMPANG,KARANG PENANG,KARANG PENANG OLOH
SAMPANG,KETAPANG,PAOPALE LAOK
SAMPANG,KETAPANG,BUNTEN BARAT
SAMPANG,KETAPANG,BUNTEN TIMUR
SAMPANG,KETAPANG,PANCOR
SAMPANG,KETAPANG,KARANG ANYAR
SAMPANG,KETAPANG,PANGEREMAN
SAMPANG,KETAPANG,BIRA BARAT
SAMPANG,KETAPANG,KETAPANG TIMUR
SAMPANG,KETAPANG,KETAPANG DAYA
SAMPANG,KETAPANG,KETAPANG LAOK
SAMPANG,KETAPANG,KETAPANG BARAT
SAMPANG,KETAPANG,PAOPALE DAYA
SAMPANG,KETAPANG,RABIYAN
SAMPANG,KETAPANG,BANYUSOKAH
SAMPANG,SOKOBANAH,TOBAI BARAT
SAMPANG,SOKOBANAH,TOBAI TENGAH
SAMPANG,SOKOBANAH,TOBAI TIMUR
SAMPANG,SOKOBANAH,BIRA TENGAH
SAMPANG,SOKOBANAH,BIRA TIMUR
SAMPANG,SOKOBANAH,SOKOBANAH LAOK
SAMPANG,SOKOBANAH,TAMBERU LAOK
SAMPANG,SOKOBANAH,TAMBERU DAYA
SAMPANG,SOKOBANAH,SOKOBANAH TENGAH
SAMPANG,SOKOBANAH,SOKOBANAH DAYA
SAMPANG,SOKOBANAH,TAMBERU BARAT
SAMPANG,SOKOBANAH,TAMBERU TIMUR
PAMEKASAN,TLANAKAN,DABUAN
PAMEKASAN,TLANAKAN,TERRAK
PAMEKASAN,TLANAKAN,MANGNGAR
PAMEKASAN,TLANAKAN,BANDARAN
PAMEKASAN,TLANAKAN,KRAMAT
PAMEKASAN,TLANAKAN,AMBAT
PAMEKASAN,TLANAKAN,TLANAKAN
PAMEKASAN,TLANAKAN,BRANTA PASISIR
PAMEKASAN,TLANAKAN,BRANTA TINGGI
PAMEKASAN,TLANAKAN,TLESA
PAMEKASAN,TLANAKAN,LARANGAN TOKOL
PAMEKASAN,TLANAKAN,CEGUK
PAMEKASAN,TLANAKAN,PANGLEGUR
PAMEKASAN,TLANAKAN,GUGUL
PAMEKASAN,TLANAKAN,BUKEK
PAMEKASAN,TLANAKAN,LARANGAN SLAMPAR
PAMEKASAN,TLANAKAN,TARO AN
PAMEKASAN,PADEMAWU,BADDURIH
PAMEKASAN,PADEMAWU,PAGAGAN
PAMEKASAN,PADEMAWU,MAJUNGAN
PAMEKASAN,PADEMAWU,PADELEGAN
PAMEKASAN,PADEMAWU,TANJUNG
PAMEKASAN,PADEMAWU,PADEMAWU TIMUR
PAMEKASAN,PADEMAWU,JARIN
PAMEKASAN,PADEMAWU,PREKBUN
PAMEKASAN,PADEMAWU,SOPA AH
PAMEKASAN,PADEMAWU,BUDDIH
PAMEKASAN,PADEMAWU,DURBUK
PAMEKASAN,PADEMAWU,SUMEDANGAN
PAMEKASAN,PADEMAWU,PADEMAWU BARAT
PAMEKASAN,PADEMAWU,BUNDER
PAMEKASAN,PADEMAWU,DASOK
PAMEKASAN,PADEMAWU,MURTAJIH
PAMEKASAN,PADEMAWU,LEMPER
PAMEKASAN,PADEMAWU,BARURAMBAT TIMUR
PAMEKASAN,PADEMAWU,LAWANGAN DAYA
PAMEKASAN,PADEMAWU,BUDDAGAN
PAMEKASAN,PADEMAWU,TAMBUNG
PAMEKASAN,PADEMAWU,SENTOL
PAMEKASAN,GALIS,KONANG
PAMEKASAN,GALIS,PANDAN
PAMEKASAN,GALIS,LEMBUNG
PAMEKASAN,GALIS,GALIS
PAMEKASAN,GALIS,BULAY
PAMEKASAN,GALIS,TOBUNGAN
PAMEKASAN,GALIS,PAGENDINGAN
PAMEKASAN,GALIS,PONTEH
PAMEKASAN,GALIS,POLAGAN
PAMEKASAN,GALIS,ARTODUNG
PAMEKASAN,LARANGAN,PELTONG
PAMEKASAN,LARANGAN,TRASAK
PAMEKASAN,LARANGAN,TENTENAN BARAT
PAMEKASAN,LARANGAN,TENTENAN TIMUR
PAMEKASAN,LARANGAN,GRUJUGAN
PAMEKASAN,LARANGAN,BLUMBUNGAN
PAMEKASAN,LARANGAN,LARANGAN LUAR
PAMEKASAN,LARANGAN,LARANGAN DALAM
PAMEKASAN,LARANGAN,PANAGUAN
PAMEKASAN,LARANGAN,MONTOK
PAMEKASAN,LARANGAN,KADUARA BARAT
PAMEKASAN,LARANGAN,LANCAR
PAMEKASAN,LARANGAN,TARABAN
PAMEKASAN,LARANGAN,DUKUH TIMUR
PAMEKASAN,PAMEKASAN,TEJAH BARAT
PAMEKASAN,PAMEKASAN,TEJAH TIMUR
PAMEKASAN,PAMEKASAN,JALMAK
PAMEKASAN,PAMEKASAN,LADEN
PAMEKASAN,PAMEKASAN,PANEMPAN
PAMEKASAN,PAMEKASAN,KANGENAN
PAMEKASAN,PAMEKASAN,PATEMON
PAMEKASAN,PAMEKASAN,BARURAMBAT KOTA
PAMEKASAN,PAMEKASAN,PARTEKER
PAMEKASAN,PAMEKASAN,JUNGCANGCANG
PAMEKASAN,PAMEKASAN,BETTET
PAMEKASAN,PAMEKASAN,NYLABU LAOK
PAMEKASAN,PAMEKASAN,NYLABU DAYA
PAMEKASAN,PAMEKASAN,BUGIH
PAMEKASAN,PAMEKASAN,GLADAK ANYAR
PAMEKASAN,PAMEKASAN,KOLPAJUNG
PAMEKASAN,PAMEKASAN,KOWEL
PAMEKASAN,PAMEKASAN,TORONAN
PAMEKASAN,PROPPO,GRO OM
PAMEKASAN,PROPPO,BATUKALANGAN
PAMEKASAN,PROPPO,CANDIBURUNG
PAMEKASAN,PROPPO,TOKET
PAMEKASAN,PROPPO,KARANGANYAR
PAMEKASAN,PROPPO,SAMIRAN
PAMEKASAN,PROPPO,PANGTONGGAL
PAMEKASAN,PROPPO,SRAMBAH
PAMEKASAN,PROPPO,BADUNG
PAMEKASAN,PROPPO,TATTANGOH
PAMEKASAN,PROPPO,PANGBATOK
PAMEKASAN,PROPPO,PANAGUAN
PAMEKASAN,PROPPO,CAMPOR
PAMEKASAN,PROPPO,JAMBRINGIN
PAMEKASAN,PROPPO,PROPPO
PAMEKASAN,PROPPO,MAPPER
PAMEKASAN,PROPPO,PANGLEMAH
PAMEKASAN,PROPPO,BILLA AN
PAMEKASAN,PROPPO,TLANGOH
PAMEKASAN,PROPPO,KODIK
PAMEKASAN,PROPPO,LENTENG
PAMEKASAN,PROPPO,SAMATAN
PAMEKASAN,PROPPO,KLAMPAR
PAMEKASAN,PROPPO,RANG PERANG LAOK
PAMEKASAN,PROPPO,PANGURAYAN
PAMEKASAN,PROPPO,BANYUBULU
PAMEKASAN,PROPPO,RANG PERANG DAYA
PAMEKASAN,PALENGAAN,BANYUPELLE
PAMEKASAN,PALENGAAN,REK KERREK
PAMEKASAN,PALENGAAN,ANGSANAH
PAMEKASAN,PALENGAAN,AKKOR
PAMEKASAN,PALENGAAN,LARANGAN BADUNG
PAMEKASAN,PALENGAAN,PANAAN
PAMEKASAN,PALENGAAN,POTOAN LAOK
PAMEKASAN,PALENGAAN,POTOAN DAJA
PAMEKASAN,PALENGAAN,KACOK
PAMEKASAN,PALENGAAN,ROMBUH
PAMEKASAN,PALENGAAN,PALENGAAN LAOK
PAMEKASAN,PALENGAAN,PALENGAAN DAJA
PAMEKASAN,PEGANTENAN,PLAKPAK
PAMEKASAN,PEGANTENAN,BULANGAN HAJI
PAMEKASAN,PEGANTENAN,TALAGAH
PAMEKASAN,PEGANTENAN,BULANGAN TIMUR
PAMEKASAN,PEGANTENAN,BULANGAN BRANTA
PAMEKASAN,PEGANTENAN,BULANGAN BARAT
PAMEKASAN,PEGANTENAN,PALESANGGAR
PAMEKASAN,PEGANTENAN,PEGANTENAN
PAMEKASAN,PEGANTENAN,TEBUL TIMUR
PAMEKASAN,PEGANTENAN,TEBUL BARAT
PAMEKASAN,PEGANTENAN,AMBENDER
PAMEKASAN,PEGANTENAN,PASANGGAR
PAMEKASAN,PEGANTENAN,TANJUNG
PAMEKASAN,KADUR,PAMAROH
PAMEKASAN,KADUR,PAMOROH
PAMEKASAN,KADUR,BANGKES
PAMEKASAN,KADUR,KADUR
PAMEKASAN,KADUR,BUNGBARUH
PAMEKASAN,KADUR,SOKOLELAH
PAMEKASAN,KADUR,GAGAH
PAMEKASAN,KADUR,KERTAGENA LAOK
PAMEKASAN,KADUR,KERTAGENA TENGAH
PAMEKASAN,KADUR,KERTAGENA DAYA
PAMEKASAN,PAKONG,BICORONG
PAMEKASAN,PAKONG,KLOMPANG BARAT
PAMEKASAN,PAKONG,KLOMPANG TIMUR
PAMEKASAN,PAKONG,BAJANG
PAMEKASAN,PAKONG,CENLECEN
PAMEKASAN,PAKONG,BANBAN
PAMEKASAN,PAKONG,SOMALANG
PAMEKASAN,PAKONG,PALALANG
PAMEKASAN,PAKONG,SEDDUR
PAMEKASAN,PAKONG,PAKONG
PAMEKASAN,PAKONG,BANDUNGAN
PAMEKASAN,PAKONG,LEBBEK
PAMEKASAN,WARU,SUMBER WARU
PAMEKASAN,WARU,BAJUR
PAMEKASAN,WARU,RAGANG
PAMEKASAN,WARU,TAMPOJUNG TENGGINA
PAMEKASAN,WARU,TAMPOJUNG TENGAH
PAMEKASAN,WARU,TAMPOJUNG GUWA
PAMEKASAN,WARU,TAMPOJUNG PREGI
PAMEKASAN,WARU,SANA LAOK
PAMEKASAN,WARU,WARU TIMUR
PAMEKASAN,WARU,WARU BARAT
PAMEKASAN,WARU,TLONTOARES
PAMEKASAN,WARU,TEGANGSER LAOK
PAMEKASAN,BATU MARMAR,PANGERREMAN
PAMEKASAN,BATU MARMAR,BUJUR BARAT
PAMEKASAN,BATU MARMAR,BUJUR TENGAH
PAMEKASAN,BATU MARMAR,BUJUR TIMUR
PAMEKASAN,BATU MARMAR,PONJANAN TIMUR
PAMEKASAN,BATU MARMAR,PONJANAN BARAT
PAMEKASAN,BATU MARMAR,LESONG LAOK
PAMEKASAN,BATU MARMAR,BANGSEREH
PAMEKASAN,BATU MARMAR,BLABAN
PAMEKASAN,BATU MARMAR,TAMBERU
PAMEKASAN,BATU MARMAR,BATUBINTANG
PAMEKASAN,BATU MARMAR,LESONG DAJA
PAMEKASAN,BATU MARMAR,KAPONG
PAMEKASAN,PASEAN,SANA TENGAH
PAMEKASAN,PASEAN,SANA DAJA
PAMEKASAN,PASEAN,DEMPO BARAT
PAMEKASAN,PASEAN,DEMPO TIMUR
PAMEKASAN,PASEAN,BINDANG
PAMEKASAN,PASEAN,BATUKERBUY
PAMEKASAN,PASEAN,TLONTORAJA
PAMEKASAN,PASEAN,TAGANGSER DAJA
PAMEKASAN,PASEAN,SOTABAR
SUMENEP,PRAGAAN,KADUARA TIMUR
SUMENEP,PRAGAAN,SENDANG
SUMENEP,PRAGAAN,ROMBASAN
SUMENEP,PRAGAAN,SENTOL LAOK
SUMENEP,PRAGAAN,LARANGAN PERENG
SUMENEP,PRAGAAN,SENTOL DAYA
SUMENEP,PRAGAAN,PAKAMBAN DAYA
SUMENEP,PRAGAAN,PAKAMBAN LAOK
SUMENEP,PRAGAAN,JADDUNG
SUMENEP,PRAGAAN,PRAGAAN LAOK
SUMENEP,PRAGAAN,PRAGAAN DAYA
SUMENEP,PRAGAAN,PRENDUAN
SUMENEP,PRAGAAN,AENGPANAS
SUMENEP,PRAGAAN,KARDULUK
SUMENEP,BLUTO,GULUKMANJUNG
SUMENEP,BLUTO,KAPEDI
SUMENEP,BLUTO,PAKANDANGAN BARAT
SUMENEP,BLUTO,PAKANDANGAN TENGAH
SUMENEP,BLUTO,PAKANDANGAN SANGRA
SUMENEP,BLUTO,AENGDAKE
SUMENEP,BLUTO,AENGBAJA KENEK
SUMENEP,BLUTO,BLUTO
SUMENEP,BLUTO,LOBUK
SUMENEP,BLUTO,BUNGBUNGAN
SUMENEP,BLUTO,MASARAN
SUMENEP,BLUTO,PALONGAN
SUMENEP,BLUTO,AENGBAJA RAJA
SUMENEP,BLUTO,KARANG CEMPAKA
